t,vx,vy
13.6,-0.24971670237260354,-0.17402367466430296
13.7,-0.249147412474619,-0.17281947992035554
13.7,-0.249147412474619,-0.17281947992035554
13.8,-0.24827294815148385,-0.17150727862697485
13.8,-0.24827294815148385,-0.17150727862697485
13.9,-0.2470943805126448,-0.17008789086725518
13.9,-0.2470943805126448,-0.17008789086725518
14.0,-0.24561315315608315,-0.16856220371234334
14.0,-0.24561315315608315,-0.16856220371234334
14.1,-0.24383108040008758,-0.16693117066704785
14.1,-0.24383108040008758,-0.16693117066704785
14.2,-0.2417503450609415,-0.16519581107392964
14.2,-0.2417503450609415,-0.16519581107392964
14.3,-0.23937349577924563,-0.16335720947624602
14.3,-0.23937349577924563,-0.16335720947624602
14.4,-0.23670344389815223,-0.16141651494014644
14.4,-0.23670344389815223,-0.16141651494014644
14.5,-0.23374345989733372,-0.15937494033654362
14.5,-0.23374345989733372,-0.15937494033654362
14.6,-0.23049716938705406,-0.15723376158310878
14.6,-0.23049716938705406,-0.15723376158310878
14.7,-0.22696854866724955,-0.15499431684686435
14.7,-0.22696854866724955,-0.15499431684686435
14.8,-0.22316191985705866,-0.15265800570787344
14.8,-0.22316191985705866,-0.15265800570787344
14.9,-0.2190819456007663,-0.1502262882845477
14.9,-0.2190819456007663,-0.1502262882845477
15.0,-0.214733623356648,-0.14770068432112088
15.0,-0.214733623356648,-0.14770068432112088
15.1,-0.21012227927570834,-0.1450827722378582
15.1,-0.21012227927570834,-0.1450827722378582
15.2,-0.20525356167781175,-0.14237418814459496
15.2,-0.20525356167781175,-0.14237418814459496
15.3,-0.20013343413319745,-0.13957662481822125
15.3,-0.20013343413319745,-0.13957662481822125
15.4,-0.19476816815785078,-0.1366918306447514
15.4,-0.19476816815785078,-0.1366918306447514
15.5,-0.1891643355316813,-0.1337216085266397
15.5,-0.1891643355316813,-0.1337216085266397
15.6,-0.18332880024891413,-0.13066781475602518
15.6,-0.18332880024891413,-0.13066781475602518
15.7,-0.1772687101105542,-0.1275323578546091
15.7,-0.1772687101105542,-0.1275323578546091
15.8,-0.17099148796922517,-0.12431719738089136
15.8,-0.17099148796922517,-0.12431719738089136
15.9,-0.1645048226371027,-0.12102434270551002
15.9,-0.1645048226371027,-0.12102434270551002
16.0,-0.1578166594680804,-0.11765585175545014
16.0,-0.1578166594680804,-0.11765585175545014
16.1,-0.15093519062570593,-0.11421382972790635
16.1,-0.15093519062570593,-0.11421382972790635
16.2,-0.14386884504880446,-0.1107004277746034
16.2,-0.14386884504880446,-0.1107004277746034
16.3,-0.13662627812708203,-0.10711784165739566
16.3,-0.13662627812708203,-0.10711784165739566
16.4,-0.1292163610993572,-0.10346831037598833
16.4,-0.1292163610993572,-0.10346831037598833
16.5,-0.12164817018740118,-0.09975411476863501
16.5,-0.12164817018740118,-0.09975411476863501
16.6,-0.11393097547870118,-0.09597757608668778
16.6,-0.11393097547870118,-0.09597757608668778
16.7,-0.10607422957176424,-0.09214105454389147
16.7,-0.10607422957176424,-0.09214105454389147
16.8,-0.09808755599786347,-0.08824694784132589
16.8,-0.09808755599786347,-0.08824694784132589
16.9,-0.08998073743341767,-0.08429768966892164
16.9,-0.08998073743341767,-0.08429768966892164
17.0,-0.08176370371743537,-0.08029574818448271
17.0,-0.08176370371743537,-0.08029574818448271
17.1,-0.07344651968870278,-0.07624362447116775
17.1,-0.07344651968870278,-0.07624362447116775
17.2,-0.06503937285761702,-0.07214385097439543
17.2,-0.06503937285761702,-0.07214385097439543
17.3,-0.056552560927757844,-0.06799898991914799
17.3,-0.056552560927757844,-0.06799898991914799
17.4,-0.04799647918248854,-0.0638116317086636
17.4,-0.04799647918248854,-0.0638116317086636
17.5,-0.03938160775203575,-0.05958439330551973
17.5,-0.03938160775203575,-0.05958439330551973
17.6,-0.03071849877663751,-0.05531991659611548
17.6,-0.03071849877663751,-0.05531991659611548
17.7,-0.022017763481493303,-0.05102086673957967
17.7,-0.022017763481493303,-0.05102086673957967
17.8,-0.013290059179339253,-0.0466899305021327
17.8,-0.013290059179339253,-0.0466899305021327
17.9,-0.0045460762165717965,-0.04232981457794458
17.9,-0.0045460762165717965,-0.04232981457794458
18.0,0.004203475121087428,-0.03794324389754034
18.0,0.004203475121087428,-0.03794324389754034
18.1,0.0129478777273554,-0.0335329599248059
18.1,0.0129478777273554,-0.0335329599248059
18.2,0.021676420802500554,-0.02910171894366341
18.2,0.021676420802500554,-0.02910171894366341
18.3,0.0303784129727331,-0.024652290335483135
18.3,0.0303784129727331,-0.024652290335483135
18.4,0.039043195385802976,-0.020187454848309715
18.4,0.039043195385802976,-0.020187454848309715
18.5,0.04766015476675859,-0.015710002858986286
18.5,0.04766015476675859,-0.015710002858986286
18.6,0.05621873641788343,-0.011222732629258499
18.6,0.05621873641788343,-0.011222732629258499
18.7,0.06470845714687963,-0.00672844855695314
18.7,0.06470845714687963,-0.00672844855695314
18.8,0.07311891810746743,-0.002229959423320301
18.8,0.07311891810746743,-0.002229959423320301
18.9,0.08143981753667347,0.0022699233623639605
18.9,0.08143981753667347,0.0022699233623639605
19.0,0.08966096337319988,0.006768387519835779
19.0,0.08966096337319988,0.006768387519835779
19.1,0.09777228574142699,0.011262621655428386
19.1,0.09777228574142699,0.011262621655428386
19.2,0.1057638492857494,0.01574981701910051
19.2,0.1057638492857494,0.01574981701910051
19.3,0.11362586534014624,0.02022716925981421
19.3,0.11362586534014624,0.02022716925981421
19.4,0.12134870391807256,0.02469188017816347
19.4,0.12134870391807256,0.02469188017816347
19.5,0.12892290550798768,0.029141159475156615
19.5,0.12892290550798768,0.029141159475156615
19.6,0.1363391926600755,0.03357222649606364
19.6,0.1363391926600755,0.03357222649606364
19.7,0.14358848134995844,0.03798231196823376
19.7,0.14358848134995844,0.03798231196823376
19.8,0.15066189210549308,0.04236865973180121
19.8,0.15066189210549308,0.04236865973180121
19.9,0.15755076088301298,0.04672852846219585
19.9,0.15755076088301298,0.04672852846219585
20.0,0.16424664967969727,0.051059193383380726
20.0,0.16424664967969727,0.051059193383380726
20.1,0.17074135686907113,0.05535794797074963
20.1,0.17074135686907113,0.05535794797074963
20.2,0.17702692724697094,0.05962210564261581
20.2,0.17702692724697094,0.05962210564261581
20.3,0.1830956617756752,0.06384900143923852
20.3,0.1830956617756752,0.06384900143923852
20.4,0.18894012701426358,0.06803599368833659
20.4,0.18894012701426358,0.06803599368833659
