t,linear_x,angular_z
28.0,0.32399757282837316,0.5782843860707028
28.0,0.32402722714666476,0.5781560044506392
28.1,1.0,0.5284344011902962
28.1,1.0,0.5282964352653916
28.200000000000003,0.3510689593483939,0.4875601888429619
28.200000000000003,0.3510972326238655,0.48741259215262095
28.3,1.0,0.449667663600013
28.3,1.0,0.4493179938570788
28.400000000000002,0.36785726658491547,0.42068852719938127
28.400000000000002,0.3679125422866537,0.4203470435349933
28.5,1.0,0.39505356477713344
28.5,1.0,0.39472148917230765
28.6,0.36889668666199726,0.37520655844276074
28.6,0.36894243131764937,0.37488105737281063
28.700000000000003,1.0,0.3569061205242582
28.700000000000003,1.0,0.3565880359648666
28.8,0.36807001049968985,0.3434168648366432
28.8,0.36810929466306186,0.3431038757075669
28.900000000000002,1.0,0.3306392619593108
28.900000000000002,1.0,0.33033200950187147
29.000000000000004,0.36614891649207343,0.32159472721164595
29.000000000000004,0.3661838004231465,0.321291269212734
29.1,1.0,0.3129015030067795
29.1,1.0,0.3126023393934782
29.200000000000003,0.36334361847981633,0.3069268658236288
29.200000000000003,0.36337553304296144,0.30663033129044276
29.3,1.0,0.3016298349759498
29.3,1.0,0.30133629897081077
29.400000000000002,0.3636091471539857,0.296869730931738
29.400000000000002,0.3636391651616241,0.29657778180385225
29.500000000000004,1.0,0.29482258632363106
29.500000000000004,1.0,0.2945324000730694
29.6,0.3564025272652445,0.2919205077755424
29.6,0.35643143156494234,0.29163090417925397
29.700000000000003,1.0,0.29186546667780233
29.700000000000003,1.0,0.2915764670445807
29.8,0.3442998725643319,0.29155790755843747
29.8,0.34432837449368725,0.2912685214835135
29.900000000000002,1.0,0.29245071716958154
29.900000000000002,1.0,0.2921608270074992
30.000000000000004,0.3412491180409555,0.292458466700679
30.000000000000004,0.34127782640871496,0.2921672601875577
30.1,1.0,0.29414865772214444
30.1,1.0,0.2938558056126268
30.200000000000003,0.3278804530493987,0.2968569208064077
30.200000000000003,0.32790982584843176,0.29656178576123426
30.3,1.0,0.299621300384648
30.3,1.0,0.29932325049225345
30.400000000000002,0.32404282672313867,0.3012563468649698
30.400000000000002,0.32407336561242583,0.3009549092649001
30.500000000000004,1.0,0.30503814447475935
30.500000000000004,1.0,0.30473235624304107
30.6,0.2712562667733016,0.30734379876904355
30.6,0.27115426051532676,0.30703393576234345
30.700000000000003,1.0,0.311190847359561
30.700000000000003,1.0,0.31087526282500777
30.8,0.11122222806068852,0.3137300765513881
30.8,0.11045565261961121,0.31340877380363313
30.900000000000002,1.0,0.3175731206981042
30.900000000000002,1.0,0.3172449633629852
31.000000000000004,0.0,0.32013985015987256
31.000000000000004,0.0,0.31980562360309106
31.1,1.0,0.32360683147551084
31.1,1.0,0.32326422853622166
31.200000000000003,0.0,0.32549666811939915
31.200000000000003,0.0,0.3251472636748914
31.3,0.9851046571818901,0.32919850763701586
31.3,0.9851123167894376,0.32883859820159134
31.400000000000002,0.0,0.33095905365250244
31.400000000000002,0.0,0.33059072790962174
31.500000000000004,0.8753586080700115,0.33481786131275093
31.500000000000004,0.8740854802934613,0.3354465745864831
31.6,0.0,0.33355385400058585
31.6,0.0,0.3331667645040371
31.700000000000003,0.7973969136631189,0.3374276093924842
31.700000000000003,0.7994335250634248,0.3370265169569651
31.8,0.0,0.3373238504099723
31.8,0.0,0.33691227594009354
31.900000000000002,0.7154682098168985,0.34052386268210305
31.900000000000002,0.7172143613283904,0.340096423610709
32.0,0.0,0.3392934229892905
32.0,0.0,0.33885418840866033
32.1,0.6440325840535193,0.34159236458692155
32.1,0.6454854988093641,0.3411354898412359
32.2,0.0,0.33879939579462337
32.2,0.0,0.3383291646986736
32.300000000000004,0.5794125274944347,0.33970162661608083
32.300000000000004,0.5806031618529653,0.3392115839579086
32.4,0.0,0.33566999448984547
32.4,0.0,0.3351647798499355
32.5,0.5229300359472466,0.33411749362680454
32.5,0.5238941244954891,0.33359007910618765
32.6,0.0,0.3282826780600862
32.6,0.0,0.32773783942483903
32.7,0.4714576087384671,0.3244899072445528
32.7,0.4722179650716127,0.323919945696324
32.800000000000004,0.6191297917064299,1.1670561995842232
32.800000000000004,0.6206968304169005,1.1665363979607801
32.9,0.44226722993018985,0.989851285283009
32.9,0.4430868173739988,0.9893277405030929
33.0,0.7010682587431393,0.9128633848638268
33.0,0.701994041632704,0.9123351116033103
33.1,0.4463185320764932,0.8382007948921032
33.1,0.4464954100724441,0.8376671093471506
33.2,0.7526922332888626,0.7769906481104794
33.2,0.7544217595370352,0.7764502153968886
