t,vx,vy
63.6,-0.06640607442792053,-0.17669115784914918
63.7,-0.07479935312172332,-0.17577717058407447
63.7,-0.07479935312172332,-0.17577717058407447
63.8,-0.08310101196138586,-0.1747533283091786
63.8,-0.08310101196138586,-0.1747533283091786
63.9,-0.09130088245292518,-0.1736202708925559
63.9,-0.09130088245292518,-0.1736202708925559
64.0,-0.09938892078035823,-0.17237870645820924
64.0,-0.09938892078035823,-0.17237870645820924
64.1,-0.10735522010812105,-0.1710294109434951
64.1,-0.10735522010812105,-0.1710294109434951
64.2,-0.11519002271569559,-0.16957322761418914
64.2,-0.11519002271569559,-0.16957322761418914
64.3,-0.12288373194960835,-0.16801106653747114
64.3,-0.12288373194960835,-0.16801106653747114
64.4,-0.13042692397812206,-0.16634390401316332
64.4,-0.13042692397812206,-0.16634390401316332
64.5,-0.13781035933425512,-0.1645727819635753
64.5,-0.13781035933425512,-0.1645727819635753
64.6,-0.14502499423297333,-0.16269880728233513
64.6,-0.14502499423297333,-0.16269880728233513
64.7,-0.15206199164869183,-0.16072315114261854
64.7,-0.15206199164869183,-0.16072315114261854
64.8,-0.1589127321395331,-0.15864704826520223
64.8,-0.1589127321395331,-0.15864704826520223
64.9,-0.1655688244050616,-0.15647179614680423
64.9,-0.1655688244050616,-0.15647179614680423
65.0,-0.17202211556457422,-0.15419875424919163
65.0,-0.17202211556457422,-0.15419875424919163
65.1,-0.17826470114336582,-0.15182934314955907
65.1,-0.17826470114336582,-0.15182934314955907
65.2,-0.18428893475471875,-0.14936504365271683
65.2,-0.18428893475471875,-0.14936504365271683
65.3,-0.1900874374657708,-0.1468073958656337
65.3,-0.1900874374657708,-0.1468073958656337
65.4,-0.1956531068357879,-0.14415799823492123
65.4,-0.1956531068357879,-0.14415799823492123
65.5,-0.20097912561575965,-0.1414185065478577
65.5,-0.20097912561575965,-0.1414185065478577
65.6,-0.20605897009868523,-0.1385906328975725
65.6,-0.20605897009868523,-0.1385906328975725
65.7,-0.21088641811029074,-0.13567614461304656
65.7,-0.21088641811029074,-0.13567614461304656
65.8,-0.21545555663041982,-0.1326768631545866
65.8,-0.21545555663041982,-0.1326768631545866
65.9,-0.21976078903574356,-0.12959466297547292
65.9,-0.21976078903574356,-0.12959466297547292
66.0,-0.22379684195492006,-0.12643147035048843
66.0,-0.22379684195492006,-0.12643147035048843
66.1,-0.22755877172782113,-0.12318926217205642
66.1,-0.22755877172782113,-0.12318926217205642
66.2,-0.23104197046089145,-0.11987006471475094
66.2,-0.23104197046089145,-0.11987006471475094
66.3,-0.2342421716712475,-0.11647595236893779
66.3,-0.2342421716712475,-0.11647595236893779
66.4,-0.23715545551258208,-0.11300904634434947
66.4,-0.23715545551258208,-0.11300904634434947
66.5,-0.23977825357648597,-0.10947151334439968
66.5,-0.23977825357648597,-0.10947151334439968
66.6,-0.242107353263305,-0.10586556421206073
66.6,-0.242107353263305,-0.10586556421206073
66.7,-0.24413990171716868,-0.10219345254816262
66.7,-0.24413990171716868,-0.10219345254816262
66.8,-0.24587340932038576,-0.09845747330296241
66.8,-0.24587340932038576,-0.09845747330296241
66.9,-0.24730575274291197,-0.0946599613418764
66.9,-0.24730575274291197,-0.0946599613418764
67.0,-0.2484351775431649,-0.09080328998626704
67.0,-0.2484351775431649,-0.09080328998626704
67.1,-0.24926030031699553,-0.08688986953019039
67.1,-0.24926030031699553,-0.08688986953019039
67.2,-0.24978011039218476,-0.08292214573404526
67.2,-0.24978011039218476,-0.08292214573404526
67.3,-0.24999397106639137,-0.07890259829604872
67.3,-0.24999397106639137,-0.07890259829604872
67.4,-0.24990162038703206,-0.07483373930250703
67.4,-0.24990162038703206,-0.07483373930250703
67.5,-0.24950317147214085,-0.07071811165784521
67.5,-0.24950317147214085,-0.07071811165784521
67.6,-0.24879911237181365,-0.06655828749537056
67.6,-0.24879911237181365,-0.06655828749537056
67.7,-0.24779030547040787,-0.06235686656977769
67.7,-0.24779030547040787,-0.06235686656977769
67.8,-0.24647798643022967,-0.05811647463238233
67.8,-0.24647798643022967,-0.05811647463238233
67.9,-0.24486376267800128,-0.053839761790114044
67.9,-0.24486376267800128,-0.053839761790114044
68.0,-0.24294961143596602,-0.04952940084928745
68.0,-0.24294961143596602,-0.04952940084928745
68.1,-0.24073787730003582,-0.045188085645181016
68.1,-0.24073787730003582,-0.045188085645181016
68.2,-0.23823126936795708,-0.04081852935848266
68.2,-0.23823126936795708,-0.04081852935848266
68.3,-0.23543285792100302,-0.03642346281963574
68.3,-0.23543285792100302,-0.03642346281963574
68.4,-0.23234607066326232,-0.032005632802160816
68.4,-0.23234607066326232,-0.032005632802160816
68.5,-0.22897468852313357,-0.02756780030601349
68.5,-0.22897468852313357,-0.02756780030601349
68.6,-0.2253228410221559,-0.02311273883204491
68.6,-0.2253228410221559,-0.02311273883204491
68.7,-0.22139500121686703,-0.018643232648659063
68.7,-0.22139500121686703,-0.018643232648659063
68.8,-0.21719598021986233,-0.01416207505173059
68.8,-0.21719598021986233,-0.01416207505173059
68.9,-0.21273092130678947,-0.009672066618890862
68.9,-0.21273092130678947,-0.009672066618890862
69.0,-0.20800529361647496,-0.005176013459253689
69.0,-0.20800529361647496,-0.005176013459253689
69.1,-0.20302488545191247,-0.0006767254596903549
69.1,-0.20302488545191247,-0.0006767254596903549
69.2,-0.19779579719032062,0.003822985471256282
69.2,-0.19779579719032062,0.003822985471256282
69.3,-0.19232443381093609,0.008320307160727573
69.3,-0.19232443381093609,0.008320307160727573
69.4,-0.18661749704972336,0.012812428929060458
69.4,-0.18661749704972336,0.012812428929060458
69.5,-0.18068197719057805,0.017296543346375245
69.5,-0.18068197719057805,0.017296543346375245
69.6,-0.1745251445031087,0.02176984798712598
69.6,-0.1745251445031087,0.02176984798712598
69.7,-0.16815454033746607,0.026229547181523264
69.7,-0.16815454033746607,0.026229547181523264
69.8,-0.16157796788712572,0.030672853762741346
69.8,-0.16157796788712572,0.030672853762741346
69.9,-0.15480348263096141,0.035096990808801576
69.9,-0.15480348263096141,0.035096990808801576
70.0,-0.1478393824662811,0.03949919337806267
70.0,-0.1478393824662811,0.03949919337806267
70.1,-0.14069419754494744,0.043876710237217356
70.1,-0.14069419754494744,0.043876710237217356
70.2,-0.13337667982500534,0.04822680558072173
70.2,-0.13337667982500534,0.04822680558072173
70.3,-0.12589579235062748,0.05254676074058905
