t,expected_x,expected_y,actual_x,actual_y,expected_error,actual_error,error_difference
22.45,3.6586650039603157,4.670667498019842,2.213656687800735,4.866585464302018,1.45822936580035,0.13341453569798212,1.324814830102368
22.5,3.639271021461343,4.680364489269328,2.2139138061339114,4.8665631776373495,1.4374676145346514,0.13343682236265053,1.304030792172001
22.549999999999997,3.619877038962371,4.690061480518815,2.1842566823234764,4.867727084660618,1.446572112025895,0.13227291533938157,1.3142991966865134
22.599999999999998,3.6004830564633954,4.699758471768303,2.1470816149911216,4.869184120374371,1.4632432472009806,0.13081587962562935,1.3324273675753513
22.65,3.581089073964421,4.70945546301779,2.142986811505876,4.869294947137973,1.4469577664784115,0.1307050528620266,1.3162527136163849
22.7,3.561695091465447,4.7191524542672765,2.1471139024285653,4.869179245052265,1.4225146671757873,0.13082075494773537,1.291693912228052
22.75,3.5423011089664733,4.728849445516763,2.118047285853661,4.870194920885188,1.4312503261339675,0.12980507911481176,1.3014452470191558
22.799999999999997,3.5229071264675014,4.738546436766249,2.0807264696687797,4.871470333527455,1.4482934126669829,0.12852966647254505,1.3197637461944378
22.849999999999998,3.503513143968527,4.748243428015736,2.0794555996930817,4.871501519924636,1.4293818407370493,0.1284984800753639,1.3008833606616854
22.9,3.484119161469553,4.757940419265223,2.0871490200308225,4.871312313811674,1.4015629713089592,0.12868768618832593,1.2728752851206333
22.95,3.4647251789705793,4.767637410514711,2.0586327846522887,4.8721948332520935,1.409974494808054,0.12780516674790654,1.2821693280601474
23.0,3.4453311964716056,4.777334401764198,2.0211091747876915,4.873308515958833,1.4274520649201712,0.12669148404116726,1.300760580879004
23.049999999999997,3.4259372139726327,4.787031393013684,2.0219903643487687,4.873283639329669,1.4065938314109465,0.12671636067033099,1.2798774707406155
23.099999999999998,3.4065432314736572,4.796728384263171,2.032424516121835,4.873053470258578,1.3762368119739963,0.12694652974142162,1.2492902822325747
23.15,3.3871492489746853,4.806425375512657,2.0042483780336817,4.873817370829639,1.3845419819861693,0.12618262917036116,1.2583593528158081
23.2,3.367755266475711,4.816122366762144,1.9664654345193762,4.874789601605969,1.4025173929718069,0.1252103983940307,1.2773069945777762
23.25,3.348361283976737,4.825819358011631,1.967088847349858,4.874760804342937,1.382139214896298,0.12523919565706265,1.2569000192392354
23.299999999999997,3.328967301477765,4.835516349261118,1.97726547424473,4.874561364495236,1.3522656332835492,0.1254386355047643,1.226826997778785
23.349999999999998,3.3095733189787895,4.845213340510606,1.9487893235307132,4.8752288032554,1.3611149878946356,0.12477119674460013,1.2363437911500355
23.4,3.2901793364798153,4.854910331760093,1.9106963755661515,4.876085856072156,1.379645477026986,0.12391414392784394,1.255731333099142
